Time,Latitude,Longitude
2018-09-10 00:38:27,36.9106338,-121.7584263
2018-09-10 01:12:52,36.9109237,-121.7583714
2018-09-10 01:58:55,36.910468,-121.7586084
2018-09-10 02:27:21,36.9109746,-121.7583071
2018-09-10 03:49:49,36.9104707,-121.7570523
2018-09-10 07:48:16,36.9102926,-121.7588094
2018-09-10 09:13:55,36.9106191,-121.7584216
2018-09-10 14:22:32,36.9111904,-121.7582372
2018-09-10 14:25:06,36.9105165,-121.7586264
2018-09-10 14:27:51,36.9109233,-121.7583849
2018-09-10 14:30:26,36.9105894,-121.7582757
2018-09-10 14:32:32,36.9086005,-121.7610566
2018-09-10 14:34:37,36.9067517,-121.7648604
2018-09-10 14:36:47,36.8973708,-121.7779385
2018-09-10 14:40:46,36.896058,-121.8161644
2018-09-10 14:44:08,36.9248565,-121.8450614
2018-09-10 14:46:03,36.9361287,-121.8593945
2018-09-10 14:48:46,36.9509553,-121.8640563
2018-09-10 14:50:49,36.9520332,-121.877191
2018-09-10 14:52:58,36.9588535,-121.8844183
2018-09-10 14:55:10,36.9683984,-121.8937665
2018-09-10 14:57:17,36.9698608,-121.8951116
2018-09-10 14:59:31,36.9716206,-121.9017116
2018-09-10 15:01:54,36.9745875,-121.9052468
2018-09-10 15:03:55,36.9774641,-121.9120283
2018-09-10 15:05:41,36.9827643,-121.9258839
2018-09-10 15:08:44,36.9763564,-121.947688
2018-09-10 15:11:14,36.9734559,-121.9505196
2018-09-10 15:13:24,36.9726685,-121.9525501
2018-09-10 15:15:24,36.9680408,-121.9618057
2018-09-10 15:23:41,36.9700432,-121.964927
2018-09-10 15:25:47,36.9762264,-121.9647963
2018-09-10 15:28:23,36.9824474,-121.9627986
2018-09-10 15:30:39,36.982109,-121.9196548
2018-09-10 15:32:43,36.9728827,-121.8801464
2018-09-10 15:35:10,36.9451705,-121.8453709
2018-09-10 15:37:11,36.9324844,-121.8143206
2018-09-10 15:39:16,36.9187202,-121.7852054
2018-09-10 15:41:47,36.9151249,-121.7617996
2018-09-10 15:45:07,36.9110423,-121.7577884
2018-09-10 15:56:52,36.9111497,-121.758446
2018-09-10 16:06:51,36.9108972,-121.7583111
2018-09-10 18:42:18,36.9108036,-121.7584161
2018-09-10 18:44:12,36.9108513,-121.7596058
2018-09-10 18:46:31,36.9049396,-121.758461
2018-09-10 18:48:47,36.8963651,-121.7750824
2018-09-10 18:50:48,36.9250209,-121.7975249
2018-09-10 18:53:01,36.9410803,-121.8382791
2018-09-10 18:55:09,36.9680749,-121.8699744
2018-09-10 18:57:10,36.9777341,-121.9097816
2018-09-10 18:59:21,36.9839647,-121.9495419
2018-09-10 19:01:33,36.9872762,-121.9869341
2018-09-10 19:04:24,36.9862059,-122.0247714
2018-09-10 19:06:51,36.984701,-122.0293598
2018-09-10 19:08:53,36.9749019,-122.0339881
2018-09-10 19:11:05,36.9670851,-122.0410194
2018-09-10 19:15:05,36.9667962,-122.0406876
2018-09-10 19:16:59,36.9738803,-122.0491599
2018-09-10 19:20:04,36.9820232,-122.0511538
2018-09-10 19:22:42,36.9951605,-122.0554363
2018-09-10 19:27:06,37.0001686,-122.0625217
2018-09-10 19:48:34,37.000867,-122.062525
2018-09-11 00:32:58,37.0005088,-122.0620981
2018-09-11 00:45:47,37.0001705,-122.0577729
2018-09-11 00:47:56,36.9933145,-122.0553981
2018-09-11 00:50:56,36.9813154,-122.0523053
2018-09-11 00:53:27,36.9699312,-122.0467528
2018-09-11 00:55:31,36.9673002,-122.0418716
2018-09-11 00:58:47,36.9669464,-122.0410548
2018-09-11 01:01:46,36.9692543,-122.0361569
2018-09-11 01:04:06,36.9692277,-122.0245609
2018-09-11 01:06:34,36.9666411,-122.0125065
2018-09-11 01:08:50,36.9677231,-121.9987281
2018-09-11 01:11:05,36.9720138,-121.9900819
2018-09-11 01:13:12,36.9704258,-121.9804307
2018-09-11 01:15:59,36.9702091,-121.9667048
2018-09-11 01:24:10,36.9706311,-121.964883
2018-09-11 01:42:40,36.9774937,-121.970521
2018-09-11 01:44:46,36.9782621,-121.9669036
2018-09-11 01:46:55,36.9826894,-121.9618219
2018-09-11 01:48:57,36.9826066,-121.9227478
2018-09-11 01:51:10,36.9728719,-121.8801045
2018-09-11 01:55:08,36.9333074,-121.8173432
2018-09-11 01:59:47,36.9175301,-121.7778482
2018-09-11 02:02:18,36.9153577,-121.7656278
2018-09-11 02:05:19,36.9109206,-121.7590229
2018-09-11 02:07:55,36.9107757,-121.7583387
2018-09-11 08:50:30,36.9105692,-121.757135
2018-09-11 10:44:04,36.9105561,-121.7573436
2018-09-11 15:00:57,36.9109245,-121.7582646
2018-09-11 15:04:37,36.9107492,-121.75839
2018-09-11 15:06:45,36.9026471,-121.7710618
2018-09-11 15:09:09,36.887795,-121.7911288
2018-09-11 15:11:28,36.8950725,-121.8141124
2018-09-11 15:13:49,36.9168735,-121.8324396
2018-09-11 15:16:01,36.9306739,-121.8584851
2018-09-11 15:18:13,36.9450876,-121.8609369
2018-09-11 15:20:22,36.9518566,-121.870883
2018-09-11 15:22:39,36.9578523,-121.8833915
2018-09-11 15:25:02,36.9705689,-121.8960906
2018-09-11 15:28:12,36.9729085,-121.9027249
2018-09-11 15:30:15,36.9740168,-121.9039312
2018-09-11 15:33:02,36.9765573,-121.9120023
2018-09-11 15:35:23,36.9836365,-121.935412
2018-09-11 15:37:25,36.9785959,-121.9401214
2018-09-11 15:39:57,36.9728665,-121.9523984
2018-09-11 15:41:57,36.9681914,-121.9600028
2018-09-11 15:45:48,36.9694233,-121.9642847
2018-09-11 15:57:15,36.9699899,-121.9648221
2018-09-11 15:59:37,36.9785659,-121.9648247
2018-09-11 16:01:49,36.9826791,-121.9617147
2018-09-11 16:03:49,36.9830037,-121.958442
2018-09-11 16:06:03,36.9839279,-121.9403782
2018-09-11 16:08:10,36.9748777,-121.9001122
2018-09-11 16:10:27,36.9588118,-121.8608534
2018-09-11 16:12:27,36.9370786,-121.8297749
2018-09-11 16:14:43,36.9244519,-121.7970165
2018-09-11 16:17:00,36.935882,-121.7798038
2018-09-11 16:19:11,36.939594,-121.7632062
2018-09-11 16:24:00,36.9359462,-121.7442872
2018-09-11 16:32:22,36.9360914,-121.7447392
2018-09-11 16:34:20,36.9361239,-121.7446555
2018-09-11 16:36:46,36.9408723,-121.7686477
2018-09-11 16:40:29,36.9404279,-121.7691784
2018-09-11 16:46:11,36.9406571,-121.7678264
2018-09-11 16:48:24,36.9341338,-121.7434211
2018-09-11 16:50:46,36.9168609,-121.7513269
2018-09-11 16:52:14,36.9109797,-121.7584362
2018-09-11 17:13:16,36.9107396,-121.7584027
2018-09-11 19:03:35,36.9107435,-121.7582683
2018-09-11 19:06:28,36.9083702,-121.7624431
2018-09-11 19:10:13,36.8995975,-121.7773581
2018-09-11 19:13:46,36.9357161,-121.8239012
2018-09-11 19:17:04,36.972455,-121.8785659
2018-09-11 19:19:31,36.9831362,-121.9254758
2018-09-11 19:21:12,36.9834423,-121.9549517
2018-09-11 19:23:23,36.9882274,-121.9968765
2018-09-11 19:30:38,36.9673355,-122.0392966
2018-09-11 19:32:41,36.9672495,-122.0413901
2018-09-11 19:35:13,36.9749541,-122.0517873
2018-09-11 19:37:07,36.980104,-122.059311
2018-09-11 19:40:32,36.992863,-122.0649527
2018-09-11 19:42:06,36.9981402,-122.0641973
2018-09-11 19:45:55,37.0007394,-122.0629955
2018-09-12 00:02:13,37.0006497,-122.0621746
2018-09-12 00:18:16,36.9997671,-122.058775
2018-09-12 00:23:00,36.9891817,-122.0541752
2018-09-12 00:25:34,36.9814261,-122.0521569
2018-09-12 00:27:39,36.9768355,-122.0537166
2018-09-12 00:29:46,36.9711711,-122.0480658
2018-09-12 00:33:14,36.966976,-122.0413833
2018-09-12 00:37:31,36.9667822,-122.0400729
2018-09-12 00:39:52,36.9685681,-122.0305618
2018-09-12 00:41:59,36.9691292,-122.0254202
2018-09-12 00:44:32,36.9686001,-122.0147731
2018-09-12 00:47:42,36.9671318,-122.0084811
2018-09-12 00:50:03,36.9677112,-121.9985583
2018-09-12 00:52:05,36.9720081,-121.9938821
2018-09-12 00:54:22,36.9704756,-121.9808536
2018-09-12 00:56:30,36.9701743,-121.9655065
2018-09-12 01:03:32,36.9696984,-121.9645083
2018-09-12 01:05:31,36.9709355,-121.9648248
2018-09-12 01:07:43,36.9780345,-121.9648088
2018-09-12 01:10:29,36.9849045,-121.9648666
2018-09-12 01:12:35,36.9857376,-121.9642239
2018-09-12 01:27:59,36.9855315,-121.9643127
2018-09-12 01:40:02,36.9750247,-121.9010882
2018-09-12 01:47:24,36.9196186,-121.7901372
2018-09-12 01:54:53,36.9107535,-121.7586139
2018-09-12 01:57:15,36.9112142,-121.7579281
2018-09-12 02:16:30,36.9110171,-121.7582444
2018-09-12 03:38:35,36.9107287,-121.7584255
2018-09-12 14:18:32,36.910726,-121.7584305
2018-09-12 20:54:56,36.9107391,-121.7585011
2018-09-12 20:57:14,36.9107139,-121.7597083
2018-09-12 20:59:25,36.9048121,-121.7587678
2018-09-12 21:01:43,36.9081893,-121.7827958
2018-09-12 21:03:57,36.9330174,-121.81542
2018-09-12 21:06:05,36.9530453,-121.8545526
2018-09-12 21:08:12,36.9754964,-121.8894337
2018-09-12 21:10:28,36.9836079,-121.9292993
2018-09-12 21:12:34,36.9830874,-121.9689774
2018-09-12 21:14:45,36.9885276,-122.0091509
2018-09-12 21:17:37,36.9847133,-122.0290788
2018-09-12 21:21:21,36.9827465,-122.0278941
2018-09-12 22:04:01,36.9835198,-122.0285729
2018-09-12 22:06:17,36.9847813,-122.0273079
2018-09-12 22:10:42,36.9880932,-121.9989703
2018-09-12 22:13:02,36.9880658,-121.9932423
2018-09-12 22:15:23,36.9869855,-121.9873815
2018-09-12 22:18:49,36.9853247,-121.9792575
2018-09-12 22:20:37,36.9836312,-121.9724231
2018-09-12 22:25:35,36.9833383,-121.9554957
2018-09-12 22:28:15,36.9839914,-121.9436764
2018-09-12 22:30:25,36.9841195,-121.9345072
2018-09-12 22:33:04,36.9810928,-121.9162453
2018-09-12 22:35:45,36.9748906,-121.9009788
2018-09-12 22:37:41,36.970735,-121.8735617
2018-09-12 22:40:34,36.9373408,-121.830888
2018-09-12 22:43:33,36.9184675,-121.7846341
2018-09-12 22:45:41,36.917529,-121.7774456
2018-09-12 22:47:43,36.9155971,-121.766468
2018-09-12 22:51:15,36.9110012,-121.7577235
2018-09-12 22:54:16,36.910582,-121.7585521
2018-09-12 22:56:38,36.9107939,-121.7583653
2018-09-12 23:13:17,36.9108287,-121.7583466
2018-09-12 23:16:19,36.9107658,-121.758671
2018-09-12 23:18:38,36.90472,-121.7586561
2018-09-12 23:20:55,36.8917147,-121.7739521
2018-09-12 23:24:17,36.867366,-121.7707852
2018-09-12 23:26:26,36.8657114,-121.7710344
2018-09-12 23:28:45,36.8576131,-121.7711977
2018-09-12 23:30:47,36.8507343,-121.7711506
2018-09-12 23:33:05,36.8273752,-121.7739677
2018-09-12 23:35:14,36.8029623,-121.7838694
2018-09-12 23:37:28,36.777779,-121.7747107
2018-09-12 23:39:34,36.7568109,-121.7656623
2018-09-12 23:41:35,36.729141,-121.7862051
2018-09-12 23:43:35,36.6993758,-121.8036367
2018-09-12 23:45:49,36.6627189,-121.8163247
2018-09-12 23:48:02,36.631654,-121.8352472
2018-09-12 23:50:07,36.6059248,-121.8611912
2018-09-12 23:52:09,36.5839458,-121.8875131
2018-09-12 23:54:46,36.5857944,-121.897605
2018-09-12 23:57:00,36.5842241,-121.8973887
2018-09-13 00:16:47,36.5840694,-121.8974335
2018-09-13 00:48:58,36.5840041,-121.8970038
2018-09-13 00:55:31,36.5851565,-121.8970624
2018-09-13 00:57:36,36.5875841,-121.899071
2018-09-13 01:00:22,36.5962779,-121.8936648
2018-09-13 01:02:47,36.6008247,-121.8941216
2018-09-13 01:06:14,36.6017794,-121.8955086
2018-09-13 01:08:32,36.600188,-121.8942907
2018-09-13 01:10:45,36.5999475,-121.8940124
2018-09-13 01:12:52,36.5999023,-121.8876398
2018-09-13 01:15:07,36.6001924,-121.8737257
2018-09-13 01:17:41,36.6072983,-121.8564387
2018-09-13 01:19:47,36.6111361,-121.8487808
2018-09-13 01:22:41,36.6153347,-121.8421126
2018-09-13 01:24:41,36.6153325,-121.8420648
2018-09-13 01:26:41,36.6153467,-121.8418523
2018-09-13 01:38:05,36.616318,-121.841908
2018-09-13 02:17:12,36.6186256,-121.8506448
2018-09-13 02:20:00,36.6107974,-121.8578303
2018-09-13 02:25:49,36.6850944,-121.8079551
2018-09-13 02:33:04,36.7928967,-121.7835578
2018-09-13 02:36:40,36.8349861,-121.7710035
2018-09-13 02:43:45,36.9082276,-121.760793
2018-09-13 02:45:57,36.9116796,-121.7583608
2018-09-13 02:49:57,36.9109202,-121.7580552
2018-09-13 02:52:36,36.911501,-121.7579207
2018-09-13 03:03:24,36.9110043,-121.7581678
2018-09-13 09:27:56,36.9106292,-121.7577879
2018-09-13 10:28:19,36.9106363,-121.7580115
2018-09-13 13:07:20,36.9105568,-121.7581026
2018-09-13 14:39:52,36.9105606,-121.7586231
2018-09-13 14:50:51,36.9108653,-121.7583942
2018-09-13 14:57:20,36.9101212,-121.7591303
2018-09-13 15:00:19,36.9108113,-121.7583478
2018-09-13 15:02:13,36.9031451,-121.7705307
2018-09-13 15:04:28,36.890072,-121.788066
2018-09-13 15:06:35,36.8918646,-121.8103252
2018-09-13 15:08:47,36.9129086,-121.8302372
2018-09-13 15:10:52,36.927536,-121.8505856
2018-09-13 15:13:29,36.9419422,-121.8602791
2018-09-13 15:15:44,36.9518611,-121.8708879
2018-09-13 15:18:01,36.9588686,-121.8844388
2018-09-13 15:21:26,36.9698273,-121.8953529
2018-09-13 15:24:51,36.9730006,-121.9036111
2018-09-13 15:27:09,36.9745748,-121.9081656
2018-09-13 15:29:30,36.981444,-121.9180084
2018-09-13 15:31:51,36.9823343,-121.937655
2018-09-13 15:34:17,36.9733043,-121.9505303
2018-09-13 15:36:41,36.9709061,-121.9547904
2018-09-13 15:39:27,36.9687889,-121.964881
2018-09-13 15:41:56,36.9694553,-121.964296
2018-09-13 15:44:37,36.9694482,-121.9643607
2018-09-13 15:49:12,36.9694802,-121.9643385
2018-09-13 15:50:48,36.9695331,-121.9643867
2018-09-13 15:55:10,36.9694704,-121.9642636
2018-09-13 15:58:09,36.9773864,-121.9647685
2018-09-13 16:00:44,36.9839918,-121.9478413
2018-09-13 16:04:27,36.9713171,-121.875437
2018-09-13 16:08:27,36.9327505,-121.8153487
2018-09-13 16:15:09,36.9123364,-121.7591521
2018-09-13 16:55:36,36.9105547,-121.758552
2018-09-13 18:06:10,36.9108353,-121.7583782
2018-09-13 18:27:33,36.9113035,-121.7581207
2018-09-13 18:33:04,36.9109816,-121.7580922
2018-09-13 18:59:27,36.9101907,-121.7589939
2018-09-13 19:02:10,36.909843,-121.760877
2018-09-13 19:05:04,36.8993451,-121.7667492
2018-09-13 19:08:21,36.9218258,-121.7924109
2018-09-13 19:10:27,36.9372478,-121.8285189
2018-09-13 19:13:19,36.9698812,-121.8718839
2018-09-13 19:17:37,36.9837255,-121.9520516
2018-09-13 19:23:26,36.9850568,-122.0284815
2018-09-13 19:37:43,36.9683831,-122.0438995
2018-09-13 19:39:54,36.9755774,-122.0525905
2018-09-13 19:42:19,36.9803793,-122.0593401
2018-09-13 19:48:18,36.9991299,-122.0643392
2018-09-13 19:52:29,37.000851,-122.0630582
2018-09-13 20:13:36,37.000838,-122.0625351
2018-09-14 00:36:02,37.0000397,-122.0620946
2018-09-14 00:48:59,36.9999736,-122.0582788
2018-09-14 00:51:01,36.9959444,-122.0553546
2018-09-14 00:53:05,36.9828226,-122.0515437
2018-09-14 00:55:38,36.9750341,-122.0525061
2018-09-14 00:57:47,36.9681447,-122.043261
2018-09-14 01:00:37,36.9669068,-122.0415389
2018-09-14 01:03:27,36.9667992,-122.040133
2018-09-14 01:06:26,36.9689726,-122.0266479
2018-09-14 01:09:13,36.9732421,-122.0184148
2018-09-14 01:11:23,36.9719408,-122.0080847
2018-09-14 01:13:31,36.9676686,-121.9983005
2018-09-14 01:15:43,36.9720098,-121.9911391
2018-09-14 01:17:52,36.9704275,-121.9805309
2018-09-14 01:20:24,36.9701953,-121.9731703
2018-09-14 01:23:57,36.9696381,-121.9644998
2018-09-14 01:29:14,36.9733863,-121.9647438
2018-09-14 01:32:26,36.9852998,-121.9646504
2018-09-14 01:34:09,36.9859725,-121.9636244
2018-09-14 01:56:11,36.9859484,-121.9636422
2018-09-14 01:58:17,36.9859642,-121.9635978
2018-09-14 02:01:39,36.9854246,-121.9644166
2018-09-14 02:01:58,36.9858387,-121.9637309
2018-09-14 02:04:41,36.9837889,-121.9460962
2018-09-14 02:07:55,36.9761143,-121.9068794
2018-09-14 02:09:50,36.9736435,-121.8821123
2018-09-14 02:13:48,36.9349935,-121.8227421
2018-09-14 02:15:06,36.927122,-121.8017133
2018-09-14 02:17:49,36.9180552,-121.780896
2018-09-14 02:20:01,36.9167452,-121.7734579
2018-09-14 02:21:54,36.9134706,-121.7601103
2018-09-14 02:24:10,36.9105041,-121.7584021
2018-09-14 02:48:25,36.9106454,-121.7584904
2018-09-14 02:59:19,36.9108077,-121.7581319
2018-09-14 05:29:13,36.910716,-121.7581203
2018-09-14 08:21:42,36.9106788,-121.7582516
2018-09-14 09:52:23,36.9106033,-121.7585263
2018-09-14 13:40:05,36.9110155,-121.7583612
2018-09-14 13:40:16,36.911068,-121.758317
2018-09-14 13:47:29,36.9109877,-121.7584859
2018-09-14 14:01:18,36.9109289,-121.758521
2018-09-14 14:07:26,36.9107172,-121.7582794
2018-09-14 14:18:45,36.9104932,-121.758491
2018-09-14 14:20:45,36.9105366,-121.7599322
2018-09-14 14:22:50,36.9038021,-121.7694227
2018-09-14 14:29:11,36.9042238,-121.8260217
2018-09-14 14:31:09,36.9226982,-121.8405682
2018-09-14 14:33:23,36.9376862,-121.8586947
2018-09-14 14:36:02,36.951105,-121.8679812
2018-09-14 14:38:16,36.9554497,-121.8811523
2018-09-14 14:40:27,36.9664692,-121.8919816
2018-09-14 14:42:19,36.9730979,-121.8987463
2018-09-14 14:44:35,36.974831,-121.906426
2018-09-14 14:47:17,36.9815966,-121.9187075
2018-09-14 14:49:26,36.9799092,-121.9387964
2018-09-14 14:51:44,36.9742214,-121.9506039
2018-09-14 14:53:44,36.9687728,-121.9576398
2018-09-14 14:55:47,36.9674958,-121.9650177
2018-09-14 15:12:18,36.972727,-121.9648849
2018-09-14 15:14:31,36.9796265,-121.9649152
2018-09-14 15:16:44,36.9833906,-121.9290332
2018-09-14 15:17:59,36.9762334,-121.9072465
2018-09-14 15:23:18,36.9331752,-121.8163734
2018-09-14 15:25:20,36.9187712,-121.7851224
2018-09-14 15:27:46,36.916948,-121.7746848
2018-09-14 15:30:31,36.9125872,-121.7595085
2018-09-14 15:33:18,36.9107245,-121.7583392
2018-09-14 15:49:04,36.9111193,-121.7583271
2018-09-14 15:55:29,36.9106679,-121.7585439
2018-09-14 21:12:42,36.9106115,-121.7574317
2018-09-14 22:09:41,36.910521,-121.7579391
2018-09-14 22:18:40,36.9117056,-121.7578722
2018-09-14 22:22:07,36.910782,-121.7582471
2018-09-14 23:42:39,36.9108459,-121.7585462
2018-09-14 23:55:57,36.9104428,-121.7589119
2018-09-15 00:09:21,36.9108067,-121.7584128
2018-09-15 00:32:07,36.9108439,-121.759523
2018-09-15 00:35:59,36.9066949,-121.760102
2018-09-15 00:38:20,36.8977311,-121.7760197
2018-09-15 00:40:58,36.9310235,-121.8085037
2018-09-15 00:47:47,36.9829445,-121.9244794
2018-09-15 00:50:07,36.9837831,-121.964126
2018-09-15 00:52:20,36.9785727,-121.9650792
2018-09-15 00:54:44,36.9712791,-121.9650069
2018-09-15 00:58:14,36.9692898,-121.9643716
2018-09-15 01:01:50,36.9696313,-121.9644679
2018-09-15 01:11:09,36.9734464,-121.9649384
2018-09-15 01:14:12,36.9842533,-121.9645999
2018-09-15 01:16:10,36.9856674,-121.9645082
2018-09-15 01:19:06,36.9859469,-121.9635963
2018-09-15 01:28:46,36.9854193,-121.9642184
2018-09-15 01:36:11,36.9857653,-121.964759
2018-09-15 01:39:11,36.9838286,-121.9647881
2018-09-15 01:40:21,36.9826312,-121.9650483
2018-09-15 01:44:09,36.9839677,-121.9504362
2018-09-15 01:46:50,36.983783,-121.9315171
2018-09-15 01:51:26,36.9750158,-121.900982
2018-09-15 01:54:10,36.9630336,-121.865248
2018-09-15 01:58:26,36.9239207,-121.7964721
2018-09-15 02:02:07,36.9164462,-121.771325
2018-09-15 02:04:34,36.910722,-121.7584313
2018-09-15 02:05:07,36.9107318,-121.7583845
2018-09-15 02:15:14,36.911024,-121.7581533
2018-09-15 02:57:20,36.9110997,-121.7582388
2018-09-15 03:39:45,36.9107826,-121.7583659
2018-09-15 03:44:06,36.9107639,-121.7577391
2018-09-15 04:57:59,36.9104415,-121.7586481
2018-09-15 05:52:47,36.9112726,-121.7581351
2018-09-15 06:14:54,36.9109545,-121.7581005
2018-09-15 09:59:20,36.9106347,-121.7580697
2018-09-15 15:00:47,36.9110358,-121.7583407
2018-09-15 15:09:25,36.9107527,-121.7583628
2018-09-15 15:21:25,36.9112046,-121.7588067
2018-09-15 15:23:22,36.9058078,-121.7586214
2018-09-15 15:25:52,36.8977298,-121.776142
2018-09-15 15:27:23,36.9205498,-121.7909961
2018-09-15 15:33:10,36.9728864,-121.8794793
2018-09-15 15:35:27,36.9820055,-121.9188423
2018-09-15 15:37:42,36.9832055,-121.9588102
2018-09-15 15:39:44,36.9750673,-121.9660312
2018-09-15 15:41:55,36.9699941,-121.9649771
2018-09-15 15:44:31,36.9701347,-121.964893
2018-09-15 15:46:48,36.9823844,-121.9628411
2018-09-15 15:48:50,36.9831473,-121.9273835
2018-09-15 15:51:05,36.9743301,-121.884068
2018-09-15 15:52:24,36.9634607,-121.865723
2018-09-15 16:00:19,36.91754,-121.7776207
2018-09-15 16:02:27,36.9153771,-121.7649911
2018-09-15 16:04:45,36.9108324,-121.7587491
2018-09-15 16:08:23,36.9109224,-121.758272
2018-09-15 16:31:08,36.9110871,-121.7582751
2018-09-15 16:33:14,36.911086,-121.7582554
2018-09-15 16:39:11,36.9110279,-121.7583431
2018-09-15 16:45:34,36.9109228,-121.7582855
2018-09-15 16:54:37,36.9108183,-121.7583685
2018-09-15 17:00:00,36.9106122,-121.758503
2018-09-15 17:12:52,36.9108327,-121.758362
2018-09-15 17:18:35,36.9110832,-121.7583079
2018-09-15 17:26:06,36.9106468,-121.7584758
2018-09-15 17:31:09,36.9105317,-121.7585589
2018-09-15 17:36:38,36.9104819,-121.7584497
2018-09-15 17:39:34,36.910637,-121.7584709
2018-09-15 17:45:07,36.9109984,-121.7582962
2018-09-15 17:50:16,36.9107207,-121.7584114
2018-09-15 18:03:16,36.9108823,-121.7583751
2018-09-15 18:32:50,36.9109821,-121.7583898
2018-09-15 18:49:52,36.910652,-121.7583997
2018-09-15 18:53:31,36.910924,-121.759227
2018-09-15 18:55:33,36.9083627,-121.7624556
2018-09-15 18:58:55,36.903759,-121.7800146
2018-09-15 19:01:02,36.9305906,-121.8071747
2018-09-15 19:08:33,36.9723166,-121.87784
2018-09-15 19:10:51,36.9755421,-121.8901366
2018-09-15 19:12:34,36.9751253,-121.8980832
2018-09-15 19:18:33,36.9877334,-121.9975766
2018-09-15 19:22:08,36.9883845,-122.0232586
2018-09-15 19:24:05,36.9860997,-122.0248819
2018-09-15 19:27:12,36.9846463,-122.0294475
2018-09-15 19:29:50,36.9719274,-122.0358419
2018-09-15 19:32:40,36.9656879,-122.0411966
2018-09-15 22:01:33,36.9590335,-122.0457222
2018-09-15 22:21:11,36.9590524,-122.045537
2018-09-15 22:28:30,36.9581805,-122.0456988
2018-09-15 22:28:40,36.958853,-122.0456626
2018-09-15 22:30:48,36.9575315,-122.0336108
2018-09-15 22:33:29,36.9626979,-122.0239329
2018-09-15 22:36:15,36.9691244,-122.0212563
2018-09-15 22:38:31,36.9663108,-122.0123382
2018-09-15 22:41:18,36.9702781,-121.9970523
2018-09-15 22:43:17,36.9713848,-121.9862707
2018-09-15 22:45:26,36.9701842,-121.9733938
2018-09-15 22:48:22,36.969509,-121.9640403
2018-09-15 22:59:23,36.9697972,-121.9648111
2018-09-15 23:02:09,36.9785776,-121.965007
2018-09-15 23:07:01,36.9846774,-121.9505899
2018-09-15 23:11:49,36.9781372,-121.9106878
2018-09-15 23:17:08,36.9537003,-121.8557237
2018-09-15 23:21:34,36.9187075,-121.7850742
2018-09-15 23:23:39,36.9163535,-121.7723628
2018-09-15 23:25:48,36.9132728,-121.7598395
2018-09-15 23:29:09,36.9110789,-121.7578077
2018-09-15 23:49:30,36.9107401,-121.7581
2018-09-16 00:06:32,36.9106522,-121.7587607
2018-09-16 00:08:24,36.9108925,-121.7608334
2018-09-16 00:11:59,36.9161272,-121.7665407
2018-09-16 00:31:06,36.9159615,-121.7669886
2018-09-16 01:30:21,36.9160325,-121.7676034
2018-09-16 01:33:15,36.914169,-121.7606402
2018-09-16 01:35:58,36.9102531,-121.7589261
2018-09-16 01:38:05,36.9107599,-121.758612
2018-09-16 01:51:12,36.910037,-121.7591397
2018-09-16 01:53:07,36.910779,-121.7584812
2018-09-16 01:56:10,36.9151339,-121.7627942
2018-09-16 03:38:09,36.911904,-121.7587781
2018-09-16 14:55:44,36.9104028,-121.7589846
2018-09-16 15:00:47,36.906523,-121.7650336
2018-09-16 15:14:23,36.9066143,-121.7650313
2018-09-16 15:44:29,36.9078918,-121.7619522
2018-09-16 15:47:37,36.9110158,-121.7577095
2018-09-16 15:49:43,36.9108403,-121.7584348
2018-09-16 16:02:56,36.9106957,-121.7581159
2018-09-16 19:27:29,36.9106657,-121.7584893
2018-09-16 19:33:42,36.9102322,-121.7596613
2018-09-16 19:38:43,36.9103915,-121.7589978
2018-09-16 19:41:51,36.9106454,-121.7584221
2018-09-16 19:48:28,36.910945,-121.7581917
2018-09-16 20:50:17,36.9108063,-121.758328
2018-09-16 21:40:59,36.9107236,-121.7582572
2018-09-16 22:15:57,36.9109324,-121.7582991
2018-09-16 22:19:52,36.9095382,-121.7612904
2018-09-16 22:22:23,36.9007348,-121.7738093
2018-09-16 22:24:36,36.8875514,-121.7914797
2018-09-16 22:31:34,36.8673614,-121.819232
2018-09-16 22:43:20,36.8651592,-121.8196787
2018-09-16 23:50:26,36.8654784,-121.81946
2018-09-16 23:54:35,36.8675004,-121.8182233
2018-09-17 00:01:19,36.8940994,-121.7826209
2018-09-17 00:03:43,36.9054899,-121.7671214
2018-09-17 00:06:16,36.9093687,-121.7580937
2018-09-17 00:08:30,36.914322,-121.7606375
2018-09-17 00:10:55,36.9164977,-121.771203
2018-09-17 00:12:56,36.9157167,-121.7755342
2018-09-17 00:14:12,36.915264,-121.7742167
2018-09-17 00:34:40,36.915401,-121.7744484
2018-09-17 00:39:35,36.9169871,-121.775057
2018-09-17 00:42:06,36.9148436,-121.761072
2018-09-17 00:46:45,36.9109007,-121.7580686
2018-09-17 01:06:32,36.910611,-121.7582909
2018-09-17 01:44:12,36.9110075,-121.7581805
2018-09-17 01:49:39,36.9109833,-121.7583037
2018-09-17 02:21:44,36.9108424,-121.7580633
2018-09-17 07:31:53,36.9108929,-121.7582432
2018-09-17 14:31:11,36.9106217,-121.7585552
2018-09-17 14:33:23,36.9104269,-121.7600196
2018-09-17 14:36:09,36.9031874,-121.7704502
2018-09-17 14:40:43,36.8876819,-121.8047826
2018-09-17 14:46:53,36.9365031,-121.8598162
2018-09-17 14:49:52,36.9505579,-121.8673877
2018-09-17 14:53:05,36.9600893,-121.885834
